ParticipantPrivateID,Response,gain,safe,ID,gamma
11398341,0,200,115,113,0.207029227105608
11398605,0,200,50,117,0.987035590289899
11398605,0,200,60,117,0.987035590289899
11398605,0,200,70,117,0.987035590289899
11398605,0,200,55,117,0.987035590289899
11398605,0,200,65,117,0.987035590289899
11398605,0,200,85,117,0.987035590289899
11398605,0,200,100,117,0.987035590289899
11398605,0,200,75,117,0.987035590289899
11398605,0,200,95,117,0.987035590289899
11398605,0,200,80,117,0.987035590289899
11398605,0,200,90,117,0.987035590289899
11398605,0,200,105,117,0.987035590289899
11398605,0,200,120,117,0.987035590289899
11398605,0,200,110,117,0.987035590289899
11398605,0,200,115,117,0.987035590289899
11375532,0,200,50,8,0.987035590289899
11375532,0,200,60,8,0.987035590289899
11375532,0,200,70,8,0.987035590289899
11375532,0,200,55,8,0.987035590289899
11375532,0,200,65,8,0.987035590289899
11375532,0,200,85,8,0.987035590289899
11375532,0,200,100,8,0.987035590289899
11375532,0,200,75,8,0.987035590289899
11375532,0,200,95,8,0.987035590289899
11375532,0,200,80,8,0.987035590289899
11375532,0,200,90,8,0.987035590289899
11375532,0,200,105,8,0.987035590289899
11375532,0,200,120,8,0.987035590289899
11375532,0,200,110,8,0.987035590289899
11375532,0,200,115,8,0.987035590289899
11375644,0,200,50,14,0.987035590289899
11375644,0,200,60,14,0.987035590289899
11375644,0,200,70,14,0.987035590289899
11375644,0,200,55,14,0.987035590289899
11375644,0,200,65,14,0.987035590289899
11375644,0,200,85,14,0.987035590289899
11375644,0,200,100,14,0.987035590289899
11375644,0,200,75,14,0.987035590289899
11375644,0,200,95,14,0.987035590289899
11375644,0,200,80,14,0.987035590289899
11375644,0,200,90,14,0.987035590289899
11375644,0,200,105,14,0.987035590289899
11375644,0,200,120,14,0.987035590289899
11375644,0,200,110,14,0.987035590289899
11375644,0,200,115,14,0.987035590289899
11375648,1,200,50,15,0.352934884171429
11375648,1,200,60,15,0.352934884171429
11375648,0,200,70,15,0.352934884171429
11375648,1,200,55,15,0.352934884171429
11375648,1,200,65,15,0.352934884171429
11375648,0,200,85,15,0.352934884171429
11375648,0,200,100,15,0.352934884171429
11375648,0,200,75,15,0.352934884171429
11375648,0,200,95,15,0.352934884171429
11375648,0,200,80,15,0.352934884171429
11375648,0,200,90,15,0.352934884171429
11375648,0,200,105,15,0.352934884171429
11375648,0,200,120,15,0.352934884171429
11375648,0,200,110,15,0.352934884171429
11375648,0,200,115,15,0.352934884171429
11375787,1,200,50,24,0.156995855663583
11375787,1,200,60,24,0.156995855663583
11375787,1,200,70,24,0.156995855663583
11375787,1,200,55,24,0.156995855663583
11375787,1,200,65,24,0.156995855663583
11375787,1,200,85,24,0.156995855663583
11375787,0,200,100,24,0.156995855663583
11375787,1,200,75,24,0.156995855663583
11375787,0,200,95,24,0.156995855663583
11375787,1,200,80,24,0.156995855663583
11375787,0,200,90,24,0.156995855663583
11375787,0,200,105,24,0.156995855663583
11375787,0,200,120,24,0.156995855663583
11375787,0,200,110,24,0.156995855663583
11375787,0,200,115,24,0.156995855663583
11375902,0,200,50,30,0.987035590289899
11375902,0,200,60,30,0.987035590289899
11375902,0,200,70,30,0.987035590289899
11375902,0,200,55,30,0.987035590289899
11375902,0,200,65,30,0.987035590289899
11375902,0,200,85,30,0.987035590289899
11375902,0,200,100,30,0.987035590289899
11375902,0,200,75,30,0.987035590289899
11375902,0,200,95,30,0.987035590289899
11375902,0,200,80,30,0.987035590289899
11375902,0,200,90,30,0.987035590289899
11375902,0,200,105,30,0.987035590289899
11375902,0,200,120,30,0.987035590289899
11375902,0,200,110,30,0.987035590289899
11375902,0,200,115,30,0.987035590289899
11375935,0,200,50,33,0.536559068807258
11375935,1,200,60,33,0.536559068807258
11375935,0,200,70,33,0.536559068807258
11375935,0,200,55,33,0.536559068807258
11375935,0,200,65,33,0.536559068807258
11375935,0,200,85,33,0.536559068807258
11375935,0,200,100,33,0.536559068807258
11375935,0,200,75,33,0.536559068807258
11375935,0,200,95,33,0.536559068807258
11375935,0,200,80,33,0.536559068807258
11375935,0,200,90,33,0.536559068807258
11375935,0,200,105,33,0.536559068807258
11375935,0,200,120,33,0.536559068807258
11375935,0,200,110,33,0.536559068807258
11375935,0,200,115,33,0.536559068807258
11376160,1,200,50,42,0.352934884171429
11376160,1,200,60,42,0.352934884171429
11376160,0,200,70,42,0.352934884171429
11376160,1,200,55,42,0.352934884171429
11376160,1,200,65,42,0.352934884171429
11376160,0,200,85,42,0.352934884171429
11376160,0,200,100,42,0.352934884171429
11376160,0,200,75,42,0.352934884171429
11376160,0,200,95,42,0.352934884171429
11376160,0,200,80,42,0.352934884171429
11376160,0,200,90,42,0.352934884171429
11376160,0,200,105,42,0.352934884171429
11376160,0,200,120,42,0.352934884171429
11376160,0,200,110,42,0.352934884171429
11376160,0,200,115,42,0.352934884171429
11376375,1,200,50,52,0.0530755738394842
11376375,1,200,60,52,0.0530755738394842
11376375,1,200,70,52,0.0530755738394842
11376375,1,200,55,52,0.0530755738394842
11376375,1,200,65,52,0.0530755738394842
11376375,1,200,85,52,0.0530755738394842
11376375,0,200,100,52,0.0530755738394842
11376375,1,200,75,52,0.0530755738394842
11376375,1,200,95,52,0.0530755738394842
11376375,1,200,80,52,0.0530755738394842
11376375,1,200,90,52,0.0530755738394842
11376375,0,200,105,52,0.0530755738394842
11376375,0,200,120,52,0.0530755738394842
11376375,0,200,110,52,0.0530755738394842
11376375,0,200,115,52,0.0530755738394842
11376296,1,200,50,47,0.0530755738394842
11376296,1,200,60,47,0.0530755738394842
11376296,1,200,70,47,0.0530755738394842
11376296,1,200,55,47,0.0530755738394842
11376296,1,200,65,47,0.0530755738394842
11376296,1,200,85,47,0.0530755738394842
11376296,0,200,100,47,0.0530755738394842
11376296,1,200,75,47,0.0530755738394842
11376296,1,200,95,47,0.0530755738394842
11376296,1,200,80,47,0.0530755738394842
11376296,1,200,90,47,0.0530755738394842
11376296,0,200,105,47,0.0530755738394842
11376296,0,200,120,47,0.0530755738394842
11376296,0,200,110,47,0.0530755738394842
11376296,0,200,115,47,0.0530755738394842
11376666,1,200,50,61,0.317631828985066
11376666,1,200,60,61,0.317631828985066
11376666,0,200,70,61,0.317631828985066
11376666,1,200,55,61,0.317631828985066
11376666,1,200,65,61,0.317631828985066
11376666,0,200,85,61,0.317631828985066
11376666,0,200,100,61,0.317631828985066
11376666,1,200,75,61,0.317631828985066
11376666,0,200,95,61,0.317631828985066
11376666,0,200,80,61,0.317631828985066
11376666,0,200,90,61,0.317631828985066
11376666,0,200,105,61,0.317631828985066
11376666,0,200,120,61,0.317631828985066
11376666,0,200,110,61,0.317631828985066
11376666,0,200,115,61,0.317631828985066
11376807,1,200,50,66,0.505045665228542
11376807,0,200,60,66,0.505045665228542
11376807,0,200,70,66,0.505045665228542
11376807,0,200,55,66,0.505045665228542
11376807,0,200,65,66,0.505045665228542
11376807,0,200,85,66,0.505045665228542
11376807,0,200,100,66,0.505045665228542
11376807,0,200,75,66,0.505045665228542
11376807,0,200,95,66,0.505045665228542
11376807,0,200,80,66,0.505045665228542
11376807,0,200,90,66,0.505045665228542
11376807,0,200,105,66,0.505045665228542
11376807,0,200,120,66,0.505045665228542
11376807,0,200,110,66,0.505045665228542
11376807,0,200,115,66,0.505045665228542
11376903,0,200,50,71,0.987035590289899
11376903,0,200,60,71,0.987035590289899
11376903,0,200,70,71,0.987035590289899
11376903,0,200,55,71,0.987035590289899
11376903,0,200,65,71,0.987035590289899
11376903,0,200,85,71,0.987035590289899
11376903,0,200,100,71,0.987035590289899
11376903,0,200,75,71,0.987035590289899
11376903,0,200,95,71,0.987035590289899
11376903,0,200,80,71,0.987035590289899
11376903,0,200,90,71,0.987035590289899
11376903,0,200,105,71,0.987035590289899
11376903,0,200,120,71,0.987035590289899
11376903,0,200,110,71,0.987035590289899
11376903,0,200,115,71,0.987035590289899
11376932,1,200,50,73,0.261981712954696
11376932,1,200,60,73,0.261981712954696
11376932,1,200,70,73,0.261981712954696
11376932,1,200,55,73,0.261981712954696
11376932,1,200,65,73,0.261981712954696
11376932,0,200,85,73,0.261981712954696
11376932,0,200,100,73,0.261981712954696
11376932,1,200,75,73,0.261981712954696
11376932,0,200,95,73,0.261981712954696
11376932,0,200,80,73,0.261981712954696
11376932,0,200,90,73,0.261981712954696
11376932,0,200,105,73,0.261981712954696
11376932,0,200,120,73,0.261981712954696
11376932,0,200,110,73,0.261981712954696
11376932,0,200,115,73,0.261981712954696
11377190,1,200,50,80,0.368497346216613
11377190,0,200,60,80,0.368497346216613
11377190,1,200,70,80,0.368497346216613
11377190,1,200,55,80,0.368497346216613
11377190,1,200,65,80,0.368497346216613
11377190,0,200,85,80,0.368497346216613
11377190,0,200,100,80,0.368497346216613
11377190,0,200,75,80,0.368497346216613
11377190,0,200,95,80,0.368497346216613
11377190,0,200,80,80,0.368497346216613
11377190,0,200,90,80,0.368497346216613
11377190,0,200,105,80,0.368497346216613
11377190,0,200,120,80,0.368497346216613
11377190,0,200,110,80,0.368497346216613
11377190,0,200,115,80,0.368497346216613
11377470,1,200,50,91,0.0975135845498421
11377470,1,200,60,91,0.0975135845498421
11377470,1,200,70,91,0.0975135845498421
11377470,1,200,55,91,0.0975135845498421
11377470,1,200,65,91,0.0975135845498421
11377470,1,200,85,91,0.0975135845498421
11377470,0,200,100,91,0.0975135845498421
11377470,1,200,75,91,0.0975135845498421
11377470,0,200,95,91,0.0975135845498421
11377470,1,200,80,91,0.0975135845498421
11377470,1,200,90,91,0.0975135845498421
11377470,0,200,105,91,0.0975135845498421
11377470,0,200,120,91,0.0975135845498421
11377470,0,200,110,91,0.0975135845498421
11377470,0,200,115,91,0.0975135845498421
11377451,1,200,50,89,0.167834218016803
11377451,1,200,60,89,0.167834218016803
11377451,1,200,70,89,0.167834218016803
11377451,1,200,55,89,0.167834218016803
11377451,1,200,65,89,0.167834218016803
11377451,1,200,85,89,0.167834218016803
11377451,0,200,100,89,0.167834218016803
11377451,1,200,75,89,0.167834218016803
11377451,0,200,95,89,0.167834218016803
11377451,1,200,80,89,0.167834218016803
11377451,0,200,90,89,0.167834218016803
11377451,0,200,105,89,0.167834218016803
11377451,0,200,120,89,0.167834218016803
11377451,1,200,110,89,0.167834218016803
11377451,0,200,115,89,0.167834218016803
11377691,0,200,50,99,0.987035590289899
11377691,0,200,60,99,0.987035590289899
11377691,0,200,70,99,0.987035590289899
11377691,0,200,55,99,0.987035590289899
11377691,0,200,65,99,0.987035590289899
11377691,0,200,85,99,0.987035590289899
11377691,0,200,100,99,0.987035590289899
11377691,0,200,75,99,0.987035590289899
11377691,0,200,95,99,0.987035590289899
11377691,0,200,80,99,0.987035590289899
11377691,0,200,90,99,0.987035590289899
11377691,0,200,105,99,0.987035590289899
11377691,0,200,120,99,0.987035590289899
11377691,0,200,110,99,0.987035590289899
11377691,0,200,115,99,0.987035590289899
11398334,1,200,50,111,0.395971319993357
11398334,1,200,60,111,0.395971319993357
11398334,0,200,70,111,0.395971319993357
11398334,1,200,55,111,0.395971319993357
11398334,0,200,65,111,0.395971319993357
11398334,0,200,85,111,0.395971319993357
11398334,0,200,100,111,0.395971319993357
11398334,0,200,75,111,0.395971319993357
11398334,0,200,95,111,0.395971319993357
11398334,0,200,80,111,0.395971319993357
11398334,0,200,90,111,0.395971319993357
11398334,0,200,105,111,0.395971319993357
11398334,0,200,120,111,0.395971319993357
11398334,0,200,110,111,0.395971319993357
11398334,0,200,115,111,0.395971319993357
11398394,1,200,50,115,0.352934884171429
11398394,1,200,60,115,0.352934884171429
11398394,0,200,70,115,0.352934884171429
11398394,1,200,55,115,0.352934884171429
11398394,1,200,65,115,0.352934884171429
11398394,0,200,85,115,0.352934884171429
11398394,0,200,100,115,0.352934884171429
11398394,0,200,75,115,0.352934884171429
11398394,0,200,95,115,0.352934884171429
11398394,0,200,80,115,0.352934884171429
11398394,0,200,90,115,0.352934884171429
11398394,0,200,105,115,0.352934884171429
11398394,0,200,120,115,0.352934884171429
11398394,0,200,110,115,0.352934884171429
11398394,0,200,115,115,0.352934884171429
11398618,0,200,50,118,0.987035590289899
11398618,0,200,60,118,0.987035590289899
11398618,0,200,70,118,0.987035590289899
11398618,0,200,55,118,0.987035590289899
11398618,0,200,65,118,0.987035590289899
11398618,0,200,85,118,0.987035590289899
11398618,0,200,100,118,0.987035590289899
11398618,0,200,75,118,0.987035590289899
11398618,0,200,95,118,0.987035590289899
11398618,0,200,80,118,0.987035590289899
11398618,0,200,90,118,0.987035590289899
11398618,0,200,105,118,0.987035590289899
11398618,0,200,120,118,0.987035590289899
11398618,0,200,110,118,0.987035590289899
11398618,0,200,115,118,0.987035590289899
11371837,1,200,50,2,0.352934884171429
11371837,1,200,60,2,0.352934884171429
11371837,0,200,70,2,0.352934884171429
11371837,1,200,55,2,0.352934884171429
11371837,1,200,65,2,0.352934884171429
11371837,0,200,85,2,0.352934884171429
11371837,0,200,100,2,0.352934884171429
11371837,0,200,75,2,0.352934884171429
11371837,0,200,95,2,0.352934884171429
11371837,0,200,80,2,0.352934884171429
11371837,0,200,90,2,0.352934884171429
11371837,0,200,105,2,0.352934884171429
11371837,0,200,120,2,0.352934884171429
11371837,0,200,110,2,0.352934884171429
11371837,0,200,115,2,0.352934884171429
11375545,1,200,50,12,0.352934884171429
11375545,1,200,60,12,0.352934884171429
11375545,0,200,70,12,0.352934884171429
11375545,1,200,55,12,0.352934884171429
11375545,1,200,65,12,0.352934884171429
11375545,0,200,85,12,0.352934884171429
11375545,0,200,100,12,0.352934884171429
11375545,0,200,75,12,0.352934884171429
11375545,0,200,95,12,0.352934884171429
11375545,0,200,80,12,0.352934884171429
11375545,0,200,90,12,0.352934884171429
11375545,0,200,105,12,0.352934884171429
11375545,0,200,120,12,0.352934884171429
11375545,0,200,110,12,0.352934884171429
11375545,0,200,115,12,0.352934884171429
11375696,0,200,50,20,0.987035590289899
11375696,0,200,60,20,0.987035590289899
11375696,0,200,70,20,0.987035590289899
11375696,0,200,55,20,0.987035590289899
11375696,0,200,65,20,0.987035590289899
11375696,0,200,85,20,0.987035590289899
11375696,0,200,100,20,0.987035590289899
11375696,0,200,75,20,0.987035590289899
11375696,0,200,95,20,0.987035590289899
11375696,0,200,80,20,0.987035590289899
11375696,0,200,90,20,0.987035590289899
11375696,0,200,105,20,0.987035590289899
11375696,0,200,120,20,0.987035590289899
11375696,0,200,110,20,0.987035590289899
11375696,0,200,115,20,0.987035590289899
11375853,1,200,50,28,0.352934884171429
11375853,1,200,60,28,0.352934884171429
11375853,0,200,70,28,0.352934884171429
11375853,1,200,55,28,0.352934884171429
11375853,1,200,65,28,0.352934884171429
11375853,0,200,85,28,0.352934884171429
11375853,0,200,100,28,0.352934884171429
11375853,0,200,75,28,0.352934884171429
11375853,0,200,95,28,0.352934884171429
11375853,0,200,80,28,0.352934884171429
11375853,0,200,90,28,0.352934884171429
11375853,0,200,105,28,0.352934884171429
11375853,0,200,120,28,0.352934884171429
11375853,0,200,110,28,0.352934884171429
11375853,0,200,115,28,0.352934884171429
11375783,1,200,50,22,0.156995855663583
11375783,1,200,60,22,0.156995855663583
11375783,1,200,70,22,0.156995855663583
11375783,1,200,55,22,0.156995855663583
11375783,1,200,65,22,0.156995855663583
11375783,1,200,85,22,0.156995855663583
11375783,0,200,100,22,0.156995855663583
11375783,1,200,75,22,0.156995855663583
11375783,0,200,95,22,0.156995855663583
11375783,1,200,80,22,0.156995855663583
11375783,0,200,90,22,0.156995855663583
11375783,0,200,105,22,0.156995855663583
11375783,0,200,120,22,0.156995855663583
11375783,0,200,110,22,0.156995855663583
11375783,0,200,115,22,0.156995855663583
11376005,1,200,50,36,0.0530755738394842
11376005,1,200,60,36,0.0530755738394842
11376005,1,200,70,36,0.0530755738394842
11376005,1,200,55,36,0.0530755738394842
11376005,1,200,65,36,0.0530755738394842
11376005,1,200,85,36,0.0530755738394842
11376005,0,200,100,36,0.0530755738394842
11376005,1,200,75,36,0.0530755738394842
11376005,1,200,95,36,0.0530755738394842
11376005,1,200,80,36,0.0530755738394842
11376005,1,200,90,36,0.0530755738394842
11376005,0,200,105,36,0.0530755738394842
11376005,0,200,120,36,0.0530755738394842
11376005,0,200,110,36,0.0530755738394842
11376005,0,200,115,36,0.0530755738394842
11376359,1,200,50,50,0.0530755738394842
11376359,1,200,60,50,0.0530755738394842
11376359,1,200,70,50,0.0530755738394842
11376359,1,200,55,50,0.0530755738394842
11376359,1,200,65,50,0.0530755738394842
11376359,1,200,85,50,0.0530755738394842
11376359,0,200,100,50,0.0530755738394842
11376359,1,200,75,50,0.0530755738394842
11376359,1,200,95,50,0.0530755738394842
11376359,1,200,80,50,0.0530755738394842
11376359,1,200,90,50,0.0530755738394842
11376359,0,200,105,50,0.0530755738394842
11376359,0,200,120,50,0.0530755738394842
11376359,0,200,110,50,0.0530755738394842
11376359,0,200,115,50,0.0530755738394842
11376326,1,200,50,48,0.302732428684077
11376326,0,200,60,48,0.302732428684077
11376326,1,200,70,48,0.302732428684077
11376326,1,200,55,48,0.302732428684077
11376326,1,200,65,48,0.302732428684077
11376326,0,200,85,48,0.302732428684077
11376326,0,200,100,48,0.302732428684077
11376326,1,200,75,48,0.302732428684077
11376326,0,200,95,48,0.302732428684077
11376326,1,200,80,48,0.302732428684077
11376326,0,200,90,48,0.302732428684077
11376326,0,200,105,48,0.302732428684077
11376326,0,200,120,48,0.302732428684077
11376326,0,200,110,48,0.302732428684077
11376326,0,200,115,48,0.302732428684077
11376563,0,200,50,56,0.987035590289899
11376563,0,200,60,56,0.987035590289899
11376563,0,200,70,56,0.987035590289899
11376563,0,200,55,56,0.987035590289899
11376563,0,200,65,56,0.987035590289899
11376563,0,200,85,56,0.987035590289899
11376563,0,200,100,56,0.987035590289899
11376563,0,200,75,56,0.987035590289899
11376563,0,200,95,56,0.987035590289899
11376563,0,200,80,56,0.987035590289899
11376563,0,200,90,56,0.987035590289899
11376563,0,200,105,56,0.987035590289899
11376563,0,200,120,56,0.987035590289899
11376563,0,200,110,56,0.987035590289899
11376563,0,200,115,56,0.987035590289899
11376681,1,200,50,63,0.42352145176941
11376681,0,200,60,63,0.42352145176941
11376681,1,200,70,63,0.42352145176941
11376681,0,200,55,63,0.42352145176941
11376681,0,200,65,63,0.42352145176941
11376681,0,200,85,63,0.42352145176941
11376681,0,200,100,63,0.42352145176941
11376681,1,200,75,63,0.42352145176941
11376681,0,200,95,63,0.42352145176941
11376681,1,200,80,63,0.42352145176941
11376681,0,200,90,63,0.42352145176941
11376681,0,200,105,63,0.42352145176941
11376681,0,200,120,63,0.42352145176941
11376681,0,200,110,63,0.42352145176941
11376681,0,200,115,63,0.42352145176941
11376877,1,200,50,69,0.326427308745604
11376877,1,200,60,69,0.326427308745604
11376877,1,200,70,69,0.326427308745604
11376877,1,200,55,69,0.326427308745604
11376877,0,200,65,69,0.326427308745604
11376877,0,200,85,69,0.326427308745604
11376877,0,200,100,69,0.326427308745604
11376877,1,200,75,69,0.326427308745604
11376877,0,200,95,69,0.326427308745604
11376877,0,200,80,69,0.326427308745604
11376877,0,200,90,69,0.326427308745604
11376877,0,200,105,69,0.326427308745604
11376877,0,200,120,69,0.326427308745604
11376877,0,200,110,69,0.326427308745604
11376877,0,200,115,69,0.326427308745604
11377060,1,200,50,77,0.156995855663583
11377060,1,200,60,77,0.156995855663583
11377060,1,200,70,77,0.156995855663583
11377060,1,200,55,77,0.156995855663583
11377060,1,200,65,77,0.156995855663583
11377060,1,200,85,77,0.156995855663583
11377060,0,200,100,77,0.156995855663583
11377060,1,200,75,77,0.156995855663583
11377060,0,200,95,77,0.156995855663583
11377060,1,200,80,77,0.156995855663583
11377060,0,200,90,77,0.156995855663583
11377060,0,200,105,77,0.156995855663583
11377060,0,200,120,77,0.156995855663583
11377060,0,200,110,77,0.156995855663583
11377060,0,200,115,77,0.156995855663583
11377297,1,200,50,83,0.0530755738394842
11377297,1,200,60,83,0.0530755738394842
11377297,1,200,70,83,0.0530755738394842
11377297,1,200,55,83,0.0530755738394842
11377297,1,200,65,83,0.0530755738394842
11377297,1,200,85,83,0.0530755738394842
11377297,0,200,100,83,0.0530755738394842
11377297,1,200,75,83,0.0530755738394842
11377297,1,200,95,83,0.0530755738394842
11377297,1,200,80,83,0.0530755738394842
11377297,1,200,90,83,0.0530755738394842
11377297,0,200,105,83,0.0530755738394842
11377297,0,200,120,83,0.0530755738394842
11377297,0,200,110,83,0.0530755738394842
11377297,0,200,115,83,0.0530755738394842
11377455,1,200,50,90,0.405807689123818
11377455,1,200,60,90,0.405807689123818
11377455,1,200,70,90,0.405807689123818
11377455,0,200,55,90,0.405807689123818
11377455,1,200,65,90,0.405807689123818
11377455,0,200,85,90,0.405807689123818
11377455,0,200,100,90,0.405807689123818
11377455,1,200,75,90,0.405807689123818
11377455,0,200,95,90,0.405807689123818
11377455,0,200,80,90,0.405807689123818
11377455,0,200,90,90,0.405807689123818
11377455,0,200,105,90,0.405807689123818
11377455,0,200,120,90,0.405807689123818
11377455,1,200,110,90,0.405807689123818
11377455,1,200,115,90,0.405807689123818
11377511,0,200,50,93,0.621152444638047
11377511,1,200,60,93,0.621152444638047
11377511,0,200,70,93,0.621152444638047
11377511,0,200,55,93,0.621152444638047
11377511,0,200,65,93,0.621152444638047
11377511,0,200,85,93,0.621152444638047
11377511,1,200,100,93,0.621152444638047
11377511,1,200,75,93,0.621152444638047
11377511,0,200,95,93,0.621152444638047
11377511,1,200,80,93,0.621152444638047
11377511,0,200,90,93,0.621152444638047
11377511,0,200,105,93,0.621152444638047
11377511,0,200,120,93,0.621152444638047
11377511,1,200,110,93,0.621152444638047
11377511,0,200,115,93,0.621152444638047
11377669,0,200,50,98,0.430369362888238
11377669,1,200,60,98,0.430369362888238
11377669,1,200,70,98,0.430369362888238
11377669,0,200,55,98,0.430369362888238
11377669,0,200,65,98,0.430369362888238
11377669,1,200,85,98,0.430369362888238
11377669,0,200,100,98,0.430369362888238
11377669,1,200,75,98,0.430369362888238
11377669,0,200,95,98,0.430369362888238
11377669,1,200,80,98,0.430369362888238
11377669,0,200,90,98,0.430369362888238
11377669,0,200,105,98,0.430369362888238
11377669,0,200,120,98,0.430369362888238
11377669,0,200,110,98,0.430369362888238
11377669,0,200,115,98,0.430369362888238
11398333,1,200,50,110,0.0975135845498421
11398333,1,200,60,110,0.0975135845498421
11398333,1,200,70,110,0.0975135845498421
11398333,1,200,55,110,0.0975135845498421
11398333,1,200,65,110,0.0975135845498421
11398333,1,200,85,110,0.0975135845498421
11398333,0,200,100,110,0.0975135845498421
11398333,1,200,75,110,0.0975135845498421
11398333,0,200,95,110,0.0975135845498421
11398333,1,200,80,110,0.0975135845498421
11398333,1,200,90,110,0.0975135845498421
11398333,0,200,105,110,0.0975135845498421
11398333,0,200,120,110,0.0975135845498421
11398333,0,200,110,110,0.0975135845498421
11398333,0,200,115,110,0.0975135845498421
11398403,1,200,50,116,0.441934885321038
11398403,0,200,60,116,0.441934885321038
11398403,0,200,70,116,0.441934885321038
11398403,1,200,55,116,0.441934885321038
11398403,0,200,65,116,0.441934885321038
11398403,0,200,85,116,0.441934885321038
11398403,0,200,100,116,0.441934885321038
11398403,0,200,75,116,0.441934885321038
11398403,0,200,95,116,0.441934885321038
11398403,0,200,80,116,0.441934885321038
11398403,0,200,90,116,0.441934885321038
11398403,0,200,105,116,0.441934885321038
11398403,0,200,120,116,0.441934885321038
11398403,0,200,110,116,0.441934885321038
11398403,0,200,115,116,0.441934885321038
11398329,1,200,50,107,0.441934885321038
11398329,0,200,60,107,0.441934885321038
11398329,0,200,70,107,0.441934885321038
11398329,1,200,55,107,0.441934885321038
11398329,0,200,65,107,0.441934885321038
11398329,0,200,85,107,0.441934885321038
11398329,0,200,100,107,0.441934885321038
11398329,0,200,75,107,0.441934885321038
11398329,0,200,95,107,0.441934885321038
11398329,0,200,80,107,0.441934885321038
11398329,0,200,90,107,0.441934885321038
11398329,0,200,105,107,0.441934885321038
11398329,0,200,120,107,0.441934885321038
11398329,0,200,110,107,0.441934885321038
11398329,0,200,115,107,0.441934885321038
